"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"01-Feb-2021","EQ","552.00","609.45","551.00","537.00","608.75","603.80","580.42","609.45","268.30",69354326,"40,254,748,010.30",677016
"29-Jan-2021","EQ","533.35","544.95","529.45","528.25","538.95","537.00","536.18","561.00","268.30",33172808,"17,786,697,557.65",299110
"28-Jan-2021","EQ","514.60","529.85","512.00","522.35","528.25","528.25","520.72","561.00","268.30",29836591,"15,536,378,116.80",340760
"27-Jan-2021","EQ","537.80","539.20","519.10","538.05","522.75","522.35","528.25","561.00","268.30",28049286,"14,817,089,783.20",346606
"25-Jan-2021","EQ","536.55","542.30","531.20","533.80","537.30","538.05","536.87","561.00","268.30",23415249,"12,570,891,207.30",230605
"22-Jan-2021","EQ","553.10","553.50","530.60","552.70","532.00","533.80","540.16","561.00","268.30",24515997,"13,242,669,845.85",286973
"21-Jan-2021","EQ","555.00","561.00","549.70","551.00","553.10","552.70","556.10","561.00","268.30",18189277,"10,115,112,199.80",239999
"20-Jan-2021","EQ","546.45","554.60","546.00","546.45","550.75","551.00","551.04","561.00","268.30",16097138,"8,870,139,857.90",203783
"19-Jan-2021","EQ","539.00","547.75","533.90","533.15","547.00","546.45","540.53","561.00","268.30",20575358,"11,121,615,616.55",173894
"18-Jan-2021","EQ","544.50","548.40","528.90","543.00","530.45","533.15","539.34","561.00","268.30",21580313,"11,639,068,880.85",242319
"15-Jan-2021","EQ","550.00","551.00","541.50","553.30","541.95","543.00","545.13","561.00","268.30",15708956,"8,563,445,988.75",256949
"14-Jan-2021","EQ","554.05","558.45","550.60","556.50","553.60","553.30","553.49","561.00","268.30",13330898,"7,378,501,384.15",204427
"13-Jan-2021","EQ","551.50","561.00","548.25","548.00","556.00","556.50","554.80","561.00","268.30",21920297,"12,161,343,003.50",228055
"12-Jan-2021","EQ","541.00","550.65","537.10","544.70","547.95","548.00","544.09","554.40","268.30",16388310,"8,916,650,749.60",225207
"11-Jan-2021","EQ","545.15","546.00","535.00","542.05","545.20","544.70","540.62","554.40","268.30",19394393,"10,485,070,657.75",201986
"08-Jan-2021","EQ","547.00","547.10","536.35","541.10","542.00","542.05","541.01","554.40","268.30",21937965,"11,868,728,979.40",169218
"07-Jan-2021","EQ","552.15","554.40","539.75","546.70","542.25","541.10","546.20","554.40","268.30",21138034,"11,545,579,387.45",204824
"06-Jan-2021","EQ","538.75","550.60","535.85","537.25","544.90","546.70","544.25","550.70","268.30",28178838,"15,336,313,218.10",256515
"05-Jan-2021","EQ","526.65","539.95","523.00","531.70","536.65","537.25","530.42","550.70","268.30",23311516,"12,364,979,110.35",198989
"04-Jan-2021","EQ","532.30","535.00","524.30","527.50","531.70","531.70","530.07","550.70","268.30",16549750,"8,772,513,233.75",179521
"01-Jan-2021","EQ","535.55","537.00","526.10","535.05","527.80","527.50","529.68","552.20","268.30",13592625,"7,199,709,123.40",156898
"31-Dec-2020","EQ","530.10","538.50","526.50","528.75","534.00","535.05","534.42","552.20","268.30",27817770,"14,866,484,569.75",213687
"30-Dec-2020","EQ","531.65","533.00","524.55","528.80","527.60","528.75","527.72","552.20","268.30",21365141,"11,274,861,112.50",174183
"29-Dec-2020","EQ","522.55","530.80","517.85","520.10","530.10","528.80","524.61","552.20","268.30",19092649,"10,016,116,974.55",210508
"28-Dec-2020","EQ","515.90","521.20","513.60","513.55","520.50","520.10","518.24","552.20","268.30",14470472,"7,499,174,202.40",135145
"24-Dec-2020","EQ","506.75","515.95","505.10","503.60","513.05","513.55","512.50","552.20","268.30",17576807,"9,008,152,086.30",161245
"23-Dec-2020","EQ","499.00","505.50","496.55","500.30","505.00","503.60","501.45","552.20","268.30",19205951,"9,630,775,716.20",146815
"22-Dec-2020","EQ","497.30","501.80","489.10","494.50","499.55","500.30","495.79","552.20","268.30",32328041,"16,027,888,554.50",298026
"21-Dec-2020","EQ","514.60","514.70","488.20","517.15","492.30","494.50","502.71","552.20","268.30",29157759,"14,657,894,000.45",282306
"18-Dec-2020","EQ","514.00","518.25","509.15","510.40","515.95","517.15","513.69","552.20","268.30",21735833,"11,165,404,700.70",174566
"17-Dec-2020","EQ","514.00","516.50","509.10","512.45","511.30","510.40","512.34","552.20","268.30",23883288,"12,236,460,854.55",218945
"16-Dec-2020","EQ","520.05","521.70","511.10","518.05","512.50","512.45","515.44","552.20","268.30",24263586,"12,506,468,426.15",248492
"15-Dec-2020","EQ","524.00","524.25","513.10","525.80","516.70","518.05","517.03","552.20","268.30",26969145,"13,943,853,862.10",247714
"14-Dec-2020","EQ","518.10","527.80","518.10","515.45","526.00","525.80","523.51","552.20","268.30",26369591,"13,804,658,926.05",292263
"11-Dec-2020","EQ","509.25","516.90","506.10","506.95","515.50","515.45","511.38","552.20","268.30",25335765,"12,956,197,490.90",169124
"10-Dec-2020","EQ","508.10","514.40","498.75","511.50","506.30","506.95","505.82","552.20","268.30",20419020,"10,328,333,170.80",218589
"09-Dec-2020","EQ","510.00","515.00","506.05","508.40","510.70","511.50","510.19","552.20","268.30",21272782,"10,853,104,385.25",201262
"08-Dec-2020","EQ","511.50","512.00","505.40","510.45","508.55","508.40","508.20","552.20","268.30",19339943,"9,828,479,088.60",237383
"07-Dec-2020","EQ","505.00","515.60","504.15","502.05","509.00","510.45","510.01","552.20","268.30",37778332,"19,267,280,817.70",363525
"04-Dec-2020","EQ","483.70","504.00","483.00","481.85","503.50","502.05","494.94","552.20","268.30",39547014,"19,573,338,156.20",301584
"03-Dec-2020","EQ","482.10","485.00","478.85","480.45","482.20","481.85","481.92","552.20","268.30",22701738,"10,940,364,970.25",192236
"02-Dec-2020","EQ","486.35","487.00","472.20","485.10","479.45","480.45","478.74","552.20","268.30",21244707,"10,170,623,642.95",220838
"01-Dec-2020","EQ","479.70","488.50","474.30","473.35","484.20","485.10","482.37","552.20","268.30",20120049,"9,705,403,161.65",186612
"27-Nov-2020","EQ","476.40","479.55","471.30","475.30","474.30","473.35","474.84","552.20","268.30",48390771,"22,977,710,082.00",223863
"26-Nov-2020","EQ","475.10","477.20","465.80","472.70","477.00","475.30","471.79","552.20","268.30",28707911,"13,544,230,904.55",279104
"25-Nov-2020","EQ","485.00","489.95","471.10","478.20","472.20","472.70","481.71","552.20","268.30",34168305,"16,459,158,555.20",309210
"24-Nov-2020","EQ","474.00","480.00","471.20","468.25","479.00","478.20","475.60","552.20","268.30",23135994,"11,003,541,329.25",240284
"23-Nov-2020","EQ","481.80","483.35","466.50","480.20","468.30","468.25","472.40","552.20","268.30",29513544,"13,942,254,424.40",303018
"20-Nov-2020","EQ","479.50","483.45","468.10","478.75","477.00","480.20","475.91","552.20","268.30",30089190,"14,319,885,760.95",277339
"19-Nov-2020","EQ","490.00","493.35","475.80","497.65","476.80","478.75","485.46","552.20","268.30",31896908,"15,484,659,022.40",273823
"18-Nov-2020","EQ","488.00","499.00","486.25","486.40","497.35","497.65","492.94","552.20","268.30",29156543,"14,372,430,921.80",261662
"17-Nov-2020","EQ","490.50","493.00","478.15","486.90","487.75","486.40","483.82","552.20","268.30",36127378,"17,479,176,454.35",347220
"14-Nov-2020","EQ","489.85","489.85","484.65","485.55","485.65","486.90","487.84","552.20","268.30",3636073,"1,773,832,681.70",58012
"13-Nov-2020","EQ","472.70","487.10","467.55","476.70","485.80","485.55","477.61","552.20","268.30",34815091,"16,628,205,737.60",267918
"12-Nov-2020","EQ","481.60","483.55","471.35","486.55","476.55","476.70","476.98","552.20","268.30",31071572,"14,820,446,405.30",269168
"11-Nov-2020","EQ","484.75","490.55","472.10","483.85","489.80","486.55","482.89","552.20","268.30",45609279,"22,024,273,493.10",360341
"10-Nov-2020","EQ","485.80","487.05","473.00","462.70","484.80","483.85","480.20","552.20","268.30",57535138,"27,628,288,812.00",491961
"09-Nov-2020","EQ","450.00","464.60","449.00","442.80","464.30","462.70","458.27","552.20","268.30",40995422,"18,786,823,360.00",308408
"06-Nov-2020","EQ","439.85","444.90","436.20","438.50","443.50","442.80","441.21","552.20","268.30",27831424,"12,279,614,597.15",214934
"05-Nov-2020","EQ","445.00","446.25","435.60","437.05","438.15","438.50","440.07","552.20","268.30",30129938,"13,259,394,052.60",310345
"04-Nov-2020","EQ","437.30","442.00","425.30","443.85","434.35","437.05","434.52","552.20","268.30",43426662,"18,869,733,410.05",379209
"03-Nov-2020","EQ","425.00","446.90","424.20","417.45","445.05","443.85","437.14","552.20","268.30",61813071,"27,021,175,003.60",533552
"02-Nov-2020","EQ","417.00","422.80","407.00","392.60","416.25","417.45","415.04","552.20","268.30",72698777,"30,172,555,611.25",554924
"30-Oct-2020","EQ","399.40","402.70","388.05","399.90","393.50","392.60","394.86","552.20","268.30",27226359,"10,750,638,929.80",234386
"29-Oct-2020","EQ","392.25","402.90","389.65","396.05","398.90","399.90","397.52","552.20","268.30",32615570,"12,965,370,374.80",265138
